12011 	 GO:0018609 	 chlorobenzene dioxygenase activity 	 MF
12012 	 GO:0018610 	 dibenzofuran 4,4a-dioxygenase activity 	 MF
12013 	 GO:0018611 	 toluate dioxygenase activity 	 MF
12014 	 GO:0018612 	 dibenzothiophene dioxygenase activity 	 MF
12015 	 GO:0018613 	 9-fluorenone dioxygenase activity 	 MF
12016 	 GO:0018614 	 ethylbenzene dioxygenase activity 	 MF
12017 	 GO:0018615 	 2-indanone monooxygenase activity 	 MF
12018 	 GO:0018616 	 trihydroxytoluene dioxygenase activity 	 MF
12019 	 GO:0018617 	 4-aminobenzenesulfonate 3,4-dioxygenase (deaminating) activity 	 MF
12020 	 GO:0018618 	 anthranilate 1,2-dioxygenase (deaminating, decarboxylating) activity 	 MF
12021 	 GO:0018619 	 benzene 1,2-dioxygenase activity 	 MF
12022 	 GO:0018620 	 phthalate 4,5-dioxygenase activity 	 MF
12023 	 GO:0018621 	 4-sulfobenzoate 3,4-dioxygenase activity 	 MF
12024 	 GO:0018622 	 4-chlorophenylacetate 3,4-dioxygenase activity 	 MF
12025 	 GO:0018623 	 benzoate 1,2-dioxygenase activity 	 MF
12026 	 GO:0018624 	 toluene dioxygenase activity 	 MF
12027 	 GO:0018625 	 naphthalene 1,2-dioxygenase activity 	 MF
12028 	 GO:0018626 	 2-chlorobenzoate 1,2-dioxygenase activity 	 MF
12029 	 GO:0018627 	 2-aminobenzenesulfonate 2,3-dioxygenase activity 	 MF
12030 	 GO:0018628 	 terephthalate 1,2-dioxygenase activity 	 MF
12031 	 GO:0018629 	 2-hydroxyquinoline 5,6-dioxygenase activity 	 MF
12032 	 GO:0018630 	 3,5-xylenol methylhydroxylase activity 	 MF
12033 	 GO:0018631 	 phenylacetate hydroxylase activity 	 MF
12034 	 GO:0018632 	 4-nitrophenol 4-monooxygenase activity 	 MF
12035 	 GO:0018633 	 dimethyl sulfide monooxygenase activity 	 MF
12036 	 GO:0018634 	 alpha-pinene monooxygenase [NADH] activity 	 MF
12037 	 GO:0018635 	 (R)-limonene 1,2-monooxygenase activity 	 MF
12038 	 GO:0018636 	 phenanthrene 9,10-monooxygenase activity 	 MF
12039 	 GO:0018637 	 1-hydroxy-2-naphthoate hydroxylase activity 	 MF
12040 	 GO:0018638 	 toluene 4-monooxygenase activity 	 MF
12041 	 GO:0018639 	 xylene monooxygenase activity 	 MF
12042 	 GO:0018640 	 dibenzothiophene monooxygenase activity 	 MF
12043 	 GO:0018641 	 6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity 	 MF
12044 	 GO:0018642 	 chlorophenol 4-monooxygenase activity 	 MF
12045 	 GO:0018643 	 carbon disulfide oxygenase activity 	 MF
12046 	 GO:0018644 	 toluene 2-monooxygenase activity 	 MF
12047 	 GO:0018645 	 alkene monooxygenase activity 	 MF
12048 	 GO:0018646 	 1-hydroxy-2-oxolimonene 1,2-monooxygenase activity 	 MF
12049 	 GO:0018647 	 phenanthrene 1,2-monooxygenase activity 	 MF
12050 	 GO:0018648 	 methanesulfonate monooxygenase activity 	 MF
12051 	 GO:0018649 	 tetrahydrofuran hydroxylase activity 	 MF
12052 	 GO:0018650 	 styrene monooxygenase activity 	 MF
12053 	 GO:0018651 	 toluene-4-sulfonate monooxygenase activity 	 MF
12054 	 GO:0018652 	 toluene-sulfonate methyl-monooxygenase activity 	 MF
12055 	 GO:0018653 	 3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity 	 MF
12056 	 GO:0018654 	 2-hydroxy-phenylacetate hydroxylase activity 	 MF
12057 	 GO:0018655 	 2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity 	 MF
12058 	 GO:0018656 	 phenanthrene 3,4-monooxygenase activity 	 MF
12059 	 GO:0018657 	 toluene 3-monooxygenase activity 	 MF
12060 	 GO:0018658 	 salicylate 1-monooxygenase activity 	 MF
12061 	 GO:0018659 	 4-hydroxybenzoate 3-monooxygenase activity 	 MF
12062 	 GO:0018660 	 4-hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating) activity 	 MF
12063 	 GO:0018661 	 orcinol 2-monooxygenase activity 	 MF
12064 	 GO:0018662 	 phenol 2-monooxygenase activity 	 MF
12065 	 GO:0018663 	 2,6-dihydroxypyridine 3-monooxygenase activity 	 MF
12066 	 GO:0018664 	 benzoate 4-monooxygenase activity 	 MF
12067 	 GO:0018665 	 4-hydroxyphenylacetate 1-monooxygenase activity 	 MF
12068 	 GO:0018666 	 2,4-dichlorophenol 6-monooxygenase activity 	 MF
12069 	 GO:0018667 	 cyclohexanone monooxygenase activity 	 MF
12070 	 GO:0018668 	 3-hydroxybenzoate 4-monooxygenase activity 	 MF
12071 	 GO:0018669 	 3-hydroxybenzoate 6-monooxygenase activity 	 MF
12072 	 GO:0018670 	 4-aminobenzoate 1-monooxygenase activity 	 MF
12073 	 GO:0018671 	 4-hydroxybenzoate 3-monooxygenase [NAD(P)H] activity 	 MF
12074 	 GO:0018672 	 anthranilate 3-monooxygenase (deaminating) activity 	 MF
12075 	 GO:0018673 	 anthraniloyl-CoA monooxygenase activity 	 MF
12076 	 GO:0018674 	 (S)-limonene 3-monooxygenase activity 	 MF
12077 	 GO:0018675 	 (S)-limonene 6-monooxygenase activity 	 MF
12078 	 GO:0018676 	 (S)-limonene 7-monooxygenase activity 	 MF
12079 	 GO:0018677 	 pentachlorophenol monooxygenase activity 	 MF
12080 	 GO:0018678 	 4-hydroxybenzoate 1-hydroxylase activity 	 MF
12081 	 GO:0018679 	 dibenzothiophene-5,5-dioxide monooxygenase activity 	 MF
12082 	 GO:0018680 	 deethylatrazine monooxygenase activity 	 MF
12083 	 GO:0018681 	 deisopropylatrazine monooxygenase activity 	 MF
12084 	 GO:0018682 	 atrazine N-dealkylase activity 	 MF
12085 	 GO:0018683 	 camphor 5-monooxygenase activity 	 MF
12086 	 GO:0018684 	 camphor 1,2-monooxygenase activity 	 MF
12087 	 GO:0018685 	 alkane 1-monooxygenase activity 	 MF
12088 	 GO:0018686 	 6-hydroxy pseudo-oxynicotine monooxygenase activity 	 MF
12089 	 GO:0018687 	 biphenyl 2,3-dioxygenase activity 	 MF
12090 	 GO:0018688 	 DDT 2,3-dioxygenase activity 	 MF
12091 	 GO:0018689 	 naphthalene disulfonate 1,2-dioxygenase activity 	 MF
12092 	 GO:0018690 	 4-methoxybenzoate monooxygenase (O-demethylating) activity 	 MF
12093 	 GO:0018693 	 ethylbenzene hydroxylase activity 	 MF
12094 	 GO:0018694 	 p-cymene methyl hydroxylase activity 	 MF
12095 	 GO:0018695 	 4-cresol dehydrogenase (hydroxylating) activity 	 MF
12096 	 GO:0018697 	 carbonyl sulfide nitrogenase activity 	 MF
12097 	 GO:0018698 	 vinyl chloride reductive dehalogenase activity 	 MF
12098 	 GO:0018699 	 1,1,1-trichloroethane reductive dehalogenase activity 	 MF
12099 	 GO:0018700 	 2-chloro-N-isopropylacetanilide reductive dehalogenase activity 	 MF
12100 	 GO:0018701 	 2,5-dichlorohydroquinone reductive dehalogenase activity 	 MF
12101 	 GO:0018702 	 1,1-dichloro-2,2-bis(4-chlorophenyl)ethene dehalogenase activity 	 MF
12102 	 GO:0018703 	 2,4-dichlorophenoxyacetate dehalogenase activity 	 MF
12104 	 GO:0018705 	 1,2-dichloroethene reductive dehalogenase activity 	 MF
12105 	 GO:0018706 	 pyrogallol hydroxytransferase activity 	 MF
12106 	 GO:0018707 	 1-phenanthrol methyltransferase activity 	 MF
12107 	 GO:0018708 	 thiol S-methyltransferase activity 	 MF
12108 	 GO:0018710 	 acetone carboxylase activity 	 MF
12109 	 GO:0018711 	 benzoyl acetate-CoA thiolase activity 	 MF
12110 	 GO:0018712 	 3-hydroxybutyryl-CoA thiolase activity 	 MF
12111 	 GO:0018713 	 3-ketopimelyl-CoA thiolase activity 	 MF
12112 	 GO:0018715 	 9-phenanthrol UDP-glucuronosyltransferase activity 	 MF
12113 	 GO:0018716 	 1-phenanthrol glycosyltransferase activity 	 MF
12114 	 GO:0018717 	 9-phenanthrol glycosyltransferase activity 	 MF
12115 	 GO:0018718 	 1,2-dihydroxy-phenanthrene glycosyltransferase activity 	 MF
12116 	 GO:0018719 	 6-aminohexanoate transaminase activity 	 MF
12117 	 GO:0018720 	 phenol kinase activity 	 MF
12118 	 GO:0018721 	 trans-9R,10R-dihydrodiolphenanthrene sulfotransferase activity 	 MF
12119 	 GO:0018722 	 1-phenanthrol sulfotransferase activity 	 MF
12120 	 GO:0018723 	 3-phenanthrol sulfotransferase activity 	 MF
12121 	 GO:0018724 	 4-phenanthrol sulfotransferase activity 	 MF
12122 	 GO:0018725 	 trans-3,4-dihydrodiolphenanthrene sulfotransferase activity 	 MF
12123 	 GO:0018726 	 9-phenanthrol sulfotransferase activity 	 MF
12124 	 GO:0018727 	 2-phenanthrol sulfotransferase activity 	 MF
12125 	 GO:0018729 	 propionate CoA-transferase activity 	 MF
12126 	 GO:0018730 	 glutaconate CoA-transferase activity 	 MF
12127 	 GO:0018731 	 1-oxa-2-oxocycloheptane lactonase activity 	 MF
12128 	 GO:0018732 	 sulfolactone hydrolase activity 	 MF
12129 	 GO:0018733 	 3,4-dihydrocoumarin hydrolase activity 	 MF
12130 	 GO:0018734 	 butyrolactone hydrolase activity 	 MF
12131 	 GO:0018736 	 6-oxo-2-hydroxycyclohexane-1-carboxyl-CoA hydrolase activity 	 MF
12132 	 GO:0018737 	 2-ketocyclohexane-1-carboxyl-CoA hydrolase activity 	 MF
12133 	 GO:0018738 	 S-formylglutathione hydrolase activity 	 MF
12134 	 GO:0018739 	 4-hydroxybenzoyl-CoA thioesterase activity 	 MF
12135 	 GO:0018740 	 2'-hydroxybiphenyl-2-sulfinate desulfinase activity 	 MF
12136 	 GO:0018741 	 alkyl sulfatase activity 	 MF
12137 	 GO:0018742 	 epoxide hydrolase B activity 	 MF
12138 	 GO:0018743 	 phenanthrene-9,10-epoxide hydrolase (9R,10R-forming) activity 	 MF
12139 	 GO:0018744 	 limonene-1,2-epoxide hydrolase activity 	 MF
12140 	 GO:0018745 	 epoxide hydrolase A activity 	 MF
12141 	 GO:0018746 	 phenanthrene-3,4-epoxide hydrolase activity 	 MF
12142 	 GO:0018747 	 phenanthrene-1,2-epoxide hydrolase activity 	 MF
12143 	 GO:0018748 	 iprodione amidohydrolase activity 	 MF
12144 	 GO:0018749 	 (3,5-dichlorophenylurea)acetate amidohydrolase activity 	 MF
12145 	 GO:0018750 	 biuret amidohydrolase activity 	 MF
12146 	 GO:0018751 	 3,5-dichlorophenylcarboximide hydrolase activity 	 MF
12147 	 GO:0018752 	 epsilon-caprolactam lactamase activity 	 MF
12148 	 GO:0018753 	 cyanuric acid amidohydrolase activity 	 MF
12149 	 GO:0018754 	 ammelide aminohydrolase activity 	 MF
12150 	 GO:0018755 	 2-chloro-4-hydroxy-6-amino-1,3,5-triazine aminohydrolase activity 	 MF
12151 	 GO:0018756 	 ammeline aminohydrolase activity 	 MF
12152 	 GO:0018757 	 deisopropylhydroxyatrazine aminohydrolase activity 	 MF
12153 	 GO:0018758 	 2,4-dihydroxy-6-(N'-ethyl)amino-1,3,5-triazine aminohydrolase activity 	 MF
12154 	 GO:0018759 	 methenyltetrahydromethanopterin cyclohydrolase activity 	 MF
12155 	 GO:0018760 	 thiocyanate hydrolase activity 	 MF
12156 	 GO:0018761 	 bromoxynil nitrilase activity 	 MF
12157 	 GO:0018762 	 aliphatic nitrilase activity 	 MF
12158 	 GO:0018763 	 hydroxydechloroatrazine ethylaminohydrolase activity 	 MF
12159 	 GO:0018764 	 N-isopropylammelide isopropylaminohydrolase activity 	 MF
12160 	 GO:0018765 	 2-hydroxy-6-oxohepta-2,4-dienoate hydrolase activity 	 MF
12161 	 GO:0018766 	 dihydrophloroglucinol hydrolase activity 	 MF
12162 	 GO:0018767 	 2-hydroxy-6-oxo-7-methylocta-2,4-dienoate hydrolase activity 	 MF
12163 	 GO:0018768 	 2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoate hydrolase activity 	 MF
12164 	 GO:0018769 	 2-hydroxy-6-oxoocta-2,4-dienoate hydrolase activity 	 MF
12165 	 GO:0018770 	 6-oxo-2-hydroxy-7-(4'-chlorophenyl)-3,8,8-trichloroocta-2E,4E,7-trienoate hydrolase activity 	 MF
12166 	 GO:0018771 	 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase activity 	 MF
12167 	 GO:0018772 	 trioxoheptanoate hydrolase activity 	 MF
12168 	 GO:0018773 	 acetylpyruvate hydrolase activity 	 MF
12169 	 GO:0018774 	 2,6-dioxo-6-phenylhexa-3-enoate hydrolase activity 	 MF
12170 	 GO:0018775 	 2-hydroxymuconate-semialdehyde hydrolase activity 	 MF
12171 	 GO:0018776 	 trans-chloroacrylic acid dehalogenase activity 	 MF
12172 	 GO:0018777 	 1,3,4,6-tetrachloro-1,4-cyclohexadiene halidohydrolase activity 	 MF
12173 	 GO:0018778 	 DL-2 haloacid dehalogenase activity 	 MF
12175 	 GO:0018780 	 dichloroacetate halidohydrolase activity 	 MF
12176 	 GO:0018781 	 S-triazine hydrolase activity 	 MF
12177 	 GO:0018782 	 cis-chloroacrylic acid dehalogenase activity 	 MF
12178 	 GO:0018783 	 deisopropyldeethylatrazine hydrolase activity 	 MF
12179 	 GO:0018784 	 (S)-2-haloacid dehalogenase activity 	 MF
12180 	 GO:0018785 	 haloacetate dehalogenase activity 	 MF
12181 	 GO:0018786 	 haloalkane dehalogenase activity 	 MF
12182 	 GO:0018787 	 4-chlorobenzoyl-CoA dehalogenase activity 	 MF
12183 	 GO:0018788 	 atrazine chlorohydrolase activity 	 MF
12184 	 GO:0018789 	 cyclamate sulfohydrolase activity 	 MF
12185 	 GO:0018791 	 2-hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate decarboxylase activity 	 MF
12186 	 GO:0018792 	 bis(4-chlorophenyl)acetate decarboxylase activity 	 MF
12187 	 GO:0018793 	 3,5-dibromo-4-hydroxybenzoate decarboxylase activity 	 MF
12188 	 GO:0018794 	 2-hydroxyisobutyrate decarboxylase activity 	 MF
12189 	 GO:0018795 	 2-hydroxy-2-methyl-1,3-dicarbonate decarboxylase activity 	 MF
12190 	 GO:0018796 	 4,5-dihydroxyphthalate decarboxylase activity 	 MF
12191 	 GO:0018798 	 gallate decarboxylase activity 	 MF
12192 	 GO:0018799 	 4-hydroxybenzoate decarboxylase activity 	 MF
12193 	 GO:0018800 	 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase activity 	 MF
12194 	 GO:0018801 	 glutaconyl-CoA decarboxylase activity 	 MF
12195 	 GO:0018802 	 2,4-dihydroxyhept-2-ene-1,7-dioate aldolase activity 	 MF
12196 	 GO:0018803 	 4-(2-carboxyphenyl)-2-oxobut-3-enoate aldolase activity 	 MF
12197 	 GO:0018805 	 benzylsuccinate synthase activity 	 MF
12198 	 GO:0018807 	 6-hydroxycyclohex-1-ene-1-carboxyl-CoA hydratase activity 	 MF
12199 	 GO:0018808 	 trans-4-(1'-hydroxynaphth-2'-yl)-2-oxobut-3-enoate hydratase-aldolase activity 	 MF
12200 	 GO:0018809 	 E-phenylitaconyl-CoA hydratase activity 	 MF
12201 	 GO:0018810 	 trans-4-[2-(3-hydroxy)-thionaphthenyl]-2-oxo-3-butenoate hydratase activity 	 MF
12202 	 GO:0018811 	 cyclohex-1-ene-1-carboxyl-CoA hydratase activity 	 MF
12203 	 GO:0018812 	 3-hydroxyacyl-CoA dehydratase activity 	 MF
12204 	 GO:0018813 	 trans-o-hydroxybenzylidenepyruvate hydratase-aldolase activity 	 MF
12205 	 GO:0018814 	 phenylacetaldoxime dehydratase activity 	 MF
12206 	 GO:0018815 	 3-methyl-5-hydroxy-6-(3-carboxy-3-oxopropenyl)-1H-2-pyridon hydratase-aldolase activity 	 MF
12207 	 GO:0018816 	 2-hydroxyisobutyrate dehydratase activity 	 MF
12208 	 GO:0018817 	 2-oxo-hept-3-ene-1,7-dioate hydratase activity 	 MF
12209 	 GO:0018818 	 acetylene hydratase activity 	 MF
12210 	 GO:0018819 	 lactoyl-CoA dehydratase activity 	 MF
12211 	 GO:0018820 	 cyanamide hydratase activity 	 MF
12212 	 GO:0018822 	 nitrile hydratase activity 	 MF
12213 	 GO:0018823 	 cyclohexa-1,5-dienecarbonyl-CoA hydratase activity 	 MF
12214 	 GO:0018824 	 (hydroxyamino)benzene mutase activity 	 MF
12215 	 GO:0018825 	 triethanolamine lyase activity 	 MF
12216 	 GO:0018826 	 methionine gamma-lyase activity 	 MF
12217 	 GO:0018827 	 1-chloro-2,2-bis(4-chlorophenyl)ethane dehydrochlorinase activity 	 MF
12218 	 GO:0018828 	 halohydrin hydrogen-halide-lyase A activity 	 MF
12219 	 GO:0018829 	 1,1-dichloro-2,2-bis(4-chlorophenyl)ethane dehydrochlorinase activity 	 MF
12220 	 GO:0018830 	 gamma-hexachlorocyclohexane dehydrochlorinase activity 	 MF
12221 	 GO:0018831 	 5-chloro-1,2,4-trihydroxybenzene dechlorinase activity 	 MF
12222 	 GO:0018832 	 halohydrin hydrogen-halide-lyase B activity 	 MF
12223 	 GO:0018833 	 DDT-dehydrochlorinase activity 	 MF
12224 	 GO:0018834 	 dichloromethane dehalogenase activity 	 MF
12225 	 GO:0018835 	 carbon phosphorus lyase activity 	 MF
12226 	 GO:0018836 	 alkylmercury lyase activity 	 MF
12227 	 GO:0018837 	 2-hydroxy-2H-benzo[h]chromene-2-carboxylate isomerase activity 	 MF
12228 	 GO:0018838 	 mandelate racemase activity 	 MF
12229 	 GO:0018839 	 cis-4-[2-(3-hydroxy)-thionaphthenyl]-2-oxo-3-butenoate isomerase activity 	 MF
12230 	 GO:0018842 	 3-carboxymuconate cycloisomerase type II activity 	 MF
12231 	 GO:0018844 	 2-hydroxytetrahydrofuran isomerase activity 	 MF
12232 	 GO:0018845 	 2-hydroxychromene-2-carboxylate isomerase activity 	 MF
12233 	 GO:0018846 	 styrene-oxide isomerase activity 	 MF
12234 	 GO:0018847 	 alpha-pinene lyase activity 	 MF
12235 	 GO:0018848 	 pinocarveol isomerase activity 	 MF
12236 	 GO:0018849 	 muconate cycloisomerase activity 	 MF
12237 	 GO:0018850 	 chloromuconate cycloisomerase activity 	 MF
12238 	 GO:0018851 	 alpha-pinene-oxide decyclase activity 	 MF
12239 	 GO:0018852 	 dichloromuconate cycloisomerase activity 	 MF
12241 	 GO:0052685 	 perillic acid:CoA ligase (ADP-forming) activity 	 MF
12242 	 GO:0052686 	 perillic acid:CoA ligase (AMP-forming) activity 	 MF
12243 	 GO:0018854 	 3-isopropenyl-6-oxoheptanoyl-CoA synthetase activity 	 MF
12244 	 GO:0018855 	 2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA synthetase activity 	 MF
12245 	 GO:0018856 	 benzoyl acetate-CoA ligase activity 	 MF
12246 	 GO:0018857 	 2,4-dichlorobenzoate-CoA ligase activity 	 MF
12247 	 GO:0018858 	 benzoate-CoA ligase activity 	 MF
12248 	 GO:0018859 	 4-hydroxybenzoate-CoA ligase activity 	 MF
12249 	 GO:0018860 	 anthranilate-CoA ligase activity 	 MF
12250 	 GO:0018861 	 4-chlorobenzoate-CoA ligase activity 	 MF
12251 	 GO:0018862 	 phenylphosphate carboxylase activity 	 MF
12252 	 GO:0018863 	 phenanthrene-9,10-epoxide hydrolase (9S,10S-forming) activity 	 MF
12253 	 GO:0018864 	 acetylene metabolic process 	 BP
12254 	 GO:0018865 	 acrylonitrile metabolic process 	 BP
12255 	 GO:0018866 	 adamantanone metabolic process 	 BP
12256 	 GO:0018867 	 alpha-pinene metabolic process 	 BP
12257 	 GO:0018868 	 2-aminobenzenesulfonate metabolic process 	 BP
12258 	 GO:0018870 	 anaerobic 2-aminobenzoate metabolic process 	 BP
12259 	 GO:0018871 	 1-aminocyclopropane-1-carboxylate metabolic process 	 BP
12260 	 GO:0018872 	 arsonoacetate metabolic process 	 BP
12261 	 GO:0018873 	 atrazine metabolic process 	 BP
12262 	 GO:0018874 	 benzoate metabolic process 	 BP
12263 	 GO:0018875 	 anaerobic benzoate metabolic process 	 BP
12264 	 GO:0018876 	 benzonitrile metabolic process 	 BP
12265 	 GO:0018877 	 beta-1,2,3,4,5,6-hexachlorocyclohexane metabolic process 	 BP
12266 	 GO:0018878 	 aerobic beta-1,2,3,4,5,6-hexachlorocyclohexane metabolic process 	 BP
12267 	 GO:0018879 	 biphenyl metabolic process 	 BP
12268 	 GO:0018880 	 4-chlorobiphenyl metabolic process 	 BP
12269 	 GO:0018881 	 bromoxynil metabolic process 	 BP
12270 	 GO:0018882 	 (+)-camphor metabolic process 	 BP
12271 	 GO:0018883 	 caprolactam metabolic process 	 BP
12272 	 GO:0018884 	 carbazole metabolic process 	 BP
12273 	 GO:0018885 	 carbon tetrachloride metabolic process 	 BP
12274 	 GO:0018886 	 anaerobic carbon tetrachloride metabolic process 	 BP
12275 	 GO:0018887 	 4-carboxy-4'-sulfoazobenzene metabolic process 	 BP
12276 	 GO:0018888 	 3-chloroacrylic acid metabolic process 	 BP
12277 	 GO:0018889 	 2-chloro-N-isopropylacetanilide metabolic process 	 BP
12278 	 GO:0018890 	 cyanamide metabolic process 	 BP
12279 	 GO:0018891 	 cyclohexanol metabolic process 	 BP
12280 	 GO:0018892 	 cyclohexylsulfamate metabolic process 	 BP
12281 	 GO:0018893 	 dibenzofuran metabolic process 	 BP
12282 	 GO:0018894 	 dibenzo-p-dioxin metabolic process 	 BP
12283 	 GO:0018895 	 dibenzothiophene metabolic process 	 BP
12284 	 GO:0018896 	 dibenzothiophene catabolic process 	 BP
12285 	 GO:0018897 	 dibenzothiophene desulfurization 	 BP
12286 	 GO:0018898 	 2,4-dichlorobenzoate metabolic process 	 BP
12287 	 GO:0018899 	 1,2-dichloroethane metabolic process 	 BP
12288 	 GO:0018900 	 dichloromethane metabolic process 	 BP
12289 	 GO:0018901 	 2,4-dichlorophenoxyacetic acid metabolic process 	 BP
12290 	 GO:0018902 	 1,3-dichloro-2-propanol metabolic process 	 BP
12291 	 GO:0018903 	 1,3-dichloropropene metabolic process 	 BP
12292 	 GO:0018904 	 ether metabolic process 	 BP
12293 	 GO:0018905 	 dimethyl ether metabolic process 	 BP
12294 	 GO:0018906 	 methyl tert-butyl ether metabolic process 	 BP
12295 	 GO:0018907 	 dimethyl sulfoxide metabolic process 	 BP
12296 	 GO:0018908 	 organosulfide cycle 	 BP
12297 	 GO:0018909 	 dodecyl sulfate metabolic process 	 BP
12298 	 GO:0018910 	 benzene metabolic process 	 BP
12299 	 GO:0018911 	 1,2,4-trichlorobenzene metabolic process 	 BP
12300 	 GO:0018912 	 1,4-dichlorobenzene metabolic process 	 BP
12301 	 GO:0018913 	 anaerobic ethylbenzene metabolic process 	 BP
12302 	 GO:0018914 	 chlorobenzene metabolic process 	 BP
12303 	 GO:0018915 	 ethylbenzene metabolic process 	 BP
12304 	 GO:0018916 	 nitrobenzene metabolic process 	 BP
12305 	 GO:0018917 	 fluorene metabolic process 	 BP
12306 	 GO:0018918 	 gallate metabolic process 	 BP
12307 	 GO:0018919 	 gamma-1,2,3,4,5,6-hexachlorocyclohexane metabolic process 	 BP
12308 	 GO:0018920 	 glyphosate metabolic process 	 BP
12309 	 GO:0018921 	 3-hydroxybenzyl alcohol metabolic process 	 BP
12310 	 GO:0018922 	 iprodione metabolic process 	 BP
12311 	 GO:0018923 	 limonene metabolic process 	 BP
12312 	 GO:0018924 	 mandelate metabolic process 	 BP
12313 	 GO:0018925 	 m-cresol metabolic process 	 BP
12314 	 GO:0018926 	 methanesulfonic acid metabolic process 	 BP
12316 	 GO:0018928 	 methyl ethyl ketone metabolic process 	 BP
12317 	 GO:0018929 	 methyl fluoride metabolic process 	 BP
12318 	 GO:0018930 	 3-methylquinoline metabolic process 	 BP
12319 	 GO:0018931 	 naphthalene metabolic process 	 BP
12320 	 GO:0018933 	 nicotine metabolic process 	 BP
12321 	 GO:0018934 	 nitrilotriacetate metabolic process 	 BP
12322 	 GO:0018935 	 aerobic nitrilotriacetate metabolic process 	 BP
12323 	 GO:0018936 	 anaerobic nitrilotriacetate metabolic process 	 BP
12324 	 GO:0018937 	 nitroglycerin metabolic process 	 BP
12325 	 GO:0018938 	 2-nitropropane metabolic process 	 BP
12326 	 GO:0018939 	 n-octane metabolic process 	 BP
12327 	 GO:0018940 	 orcinol metabolic process 	 BP
12328 	 GO:0018941 	 organomercury metabolic process 	 BP
12329 	 GO:0018942 	 organometal metabolic process 	 BP
12330 	 GO:0018943 	 organotin metabolic process 	 BP
12331 	 GO:0018944 	 tri-n-butyltin metabolic process 	 BP
12332 	 GO:0018945 	 organosilicon metabolic process 	 BP
12333 	 GO:0018946 	 aerobic organosilicon metabolic process 	 BP
12334 	 GO:0018947 	 anaerobic organosilicon metabolic process 	 BP
12335 	 GO:0018948 	 xylene metabolic process 	 BP
12336 	 GO:0018949 	 m-xylene metabolic process 	 BP
12337 	 GO:0018950 	 o-xylene metabolic process 	 BP
12338 	 GO:0018951 	 p-xylene metabolic process 	 BP
12339 	 GO:0018952 	 parathion metabolic process 	 BP
12340 	 GO:0018953 	 p-cymene metabolic process 	 BP
12341 	 GO:0018954 	 pentaerythritol tetranitrate metabolic process 	 BP
12342 	 GO:0018955 	 phenanthrene metabolic process 	 BP
12343 	 GO:0018956 	 phenanthrene catabolic process via trans-9(R),10(R)-dihydrodiolphenanthrene 	 BP
12344 	 GO:0018957 	 phenanthrene catabolic process via trans-9(S),10(S)-dihydrodiolphenanthrene 	 BP
12345 	 GO:0018958 	 phenol-containing compound metabolic process 	 BP
12346 	 GO:0018959 	 aerobic phenol-containing compound metabolic process 	 BP
12347 	 GO:0018960 	 4-nitrophenol metabolic process 	 BP
12348 	 GO:0018961 	 pentachlorophenol metabolic process 	 BP
12349 	 GO:0018962 	 3-phenylpropionate metabolic process 	 BP
12350 	 GO:0018963 	 phthalate metabolic process 	 BP
12351 	 GO:0018964 	 propylene metabolic process 	 BP
12352 	 GO:0018965 	 s-triazine compound metabolic process 	 BP
12353 	 GO:0018966 	 styrene metabolic process 	 BP
12354 	 GO:0018967 	 tetrachloroethylene metabolic process 	 BP
12355 	 GO:0018968 	 tetrahydrofuran metabolic process 	 BP
12356 	 GO:0018969 	 thiocyanate metabolic process 	 BP
12357 	 GO:0018970 	 toluene metabolic process 	 BP
12358 	 GO:0018971 	 anaerobic toluene metabolic process 	 BP
12359 	 GO:0018972 	 toluene-4-sulfonate metabolic process 	 BP
12360 	 GO:0018973 	 trinitrotoluene metabolic process 	 BP
12361 	 GO:0018974 	 2,4,6-trinitrotoluene metabolic process 	 BP
12362 	 GO:0018975 	 anaerobic 2,4,6-trinitrotoluene metabolic process 	 BP
12363 	 GO:0018976 	 1,2,3-tribromopropane metabolic process 	 BP
12364 	 GO:0018977 	 1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane metabolic process 	 BP
12365 	 GO:0018978 	 anaerobic 1,1,1-trichloro-2,2-bis-(4-chlorophenyl)ethane metabolic process 	 BP
12366 	 GO:0018979 	 trichloroethylene metabolic process 	 BP
12367 	 GO:0018980 	 2,4,5-trichlorophenoxyacetic acid metabolic process 	 BP
12368 	 GO:0018981 	 triethanolamine metabolic process 	 BP
12369 	 GO:0018982 	 vanillin metabolic process 	 BP
12370 	 GO:0018983 	 Z-phenylacetaldoxime metabolic process 	 BP
12371 	 GO:0018984 	 naphthalenesulfonate metabolic process 	 BP
12372 	 GO:0018985 	 pronuclear envelope synthesis 	 BP
12374 	 GO:0018996 	 molting cycle, collagen and cuticulin-based cuticle 	 BP
12375 	 GO:0018989 	 apolysis 	 BP
